wallet,token,roi_percent,realized_sol,cost_basis_sol,avg_buy_price,status,buy_signatures,sell_signatures
GMy4aKWrjgZi4ehkdcKGMnUgQHYEU8WaV7LZztvBk1G2,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,137.08,10.582,4.4635,8.033e-07,Sold,kCPAX7mTKmnHtV7mcjG1xVsPUC9wvgxzLq2G1RJNJRuGDsY92mrYdBnWQX2CHxQkAA5PNA7bgT4EynuWp2Qd11N,"459XzNgp3dwApHBEWxnMEFBDZntmEVggQ4f7nhtqSFssihheGvHZE1MqS93UfA29s4FQMUzn3CEcLMhUvYWmfhFg, 3eHJGtSanHLiGLjtZ9UF4GjBgLqJxWnmVmM8SAAc8cBnT7vtqkjfPcVPgo5TxkNoHwzmyFNdAJmCGiwM8BNZuBs5, 3davW9mPeqchmovgNV7eQ1WzpYXQNeDyWSBw22eEHu9sehXMQ4C18qzK4i6Lf6Yorn1H27KyqBGSRQzgbjLMBWkA, 58GrU766Gez5CXHPxcs4jjuCCKgTtHP21p8jBsRQMLrn9E4zfFxC2SSp3Z11xwwpUqSq5QcwcRXbtMTmkL7j1pkB, 3Dr5VpN9shKsLXHDvGAKLmtQzXzq1iW3vKjFkigcyHEFv3nRHp2vV3p3PMZZoMyw4oRCBxcFuuoi8CrZdBeUKhw9"
2gwUAzaxXeNXFRVvTGLnSq5Qhyv9ZHuBMBS2Xx3Y5nND,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,373.13,37.9447,8.02,1.0249e-06,Sold,"3gmEj6wgEoa4QMBYPz9g7NyvWSAeDwEkUgs9E9yDUMpkAZP4s4p5dmq8QPff11NEXtLJbBLWv1agaReHS7WV8uS, 5JdrX321U7acEzGcFmEvKW8zXvRNMwisRtmGjchSNuhZ8EzLMiGughhCxnpPB3zJG5W3r1GZCHk8WaatC45fkRN8","3wgAjtJWtmhSqyrWX8yeXj4nKwyLpLKBdUZ7yQQkejSAU4ThE6sCor6JLoExXUDVYgQVd7FbSmypQErm5yjibMzn, 4zYv23bRfqdfDFJepBMXXQNqvPra7TcQNS7m4pu5cfiVL7F8qYdKrySwH3GweogfTNgPnn5yWhJk7UG3ifhTDXwN, 4HEQiTu1yRSTftK1QnYA8EGqXB1FzdD51b3behaRzkijycfT3GadPB2Pr5qhcHGXFimfXdZryzTowDc4emAr2RFg, P224mkZTRv2yK7mgxSFySEZzKKuqZeFL3HVQsjtnp3DfmcFxzhiLbqcG235Hrc9FYT8sCZYhDuVeVBJRUCKmrxN, 41eUrcN24gMiAYBwhqvpetxFADNoPSURXiEsyVwvHCSRRXz1KLkUNXYHFg3B2c1nLADHfp3ksZVgef2VqJ8azbWP, 4AukwMMEByKkrQRUrJSEN7Uh3u6nMpZLYRVKnu9vSy9vhECe5HuavuQwdXnUPeEf78KTz9rZ1qNeMRsDQXXdRC8i, 21ovTRXixCsra99NuzwWXjDMunXecQqQZDaKmW6qcxutdQjQXrqyKixy4kSYPBfis2o1HbtmLC4x8A7X7DWUfuXq, bXvRkoGfboNz3hRDzxrQvpTL6XKQbuXT1tGbDqcgVcG165aKyb4bT9SbPjhNskDHqaNSRqon8abo8VNQ11z8oQv, 4tPq6Go4hRpen8ieSLBxGwnMYXS8SrUb3w1E9U7Hmv5p2ibhXBah9eKugwQRZsKwzKoARLXPxXSMygvPAeg2RW9o, 2ZpMzRtp5dtms5xAogevs19UkegHvRJQJefi2DzmU6i4GcMzPfWnKRtsprhEiNhBmFQx7gouqeoJPewq5Frtbobz, 4J2YiE5E6pBrkeJgLEnn4cnWtTU2t9dcHPRMMNZYBQdscQfBgJ8fz4SDsPpwtMQe5h7cfNc2WWvkkRFgoHfDa1VC, 5w2UR9zkhroLsrEjpYByC4gwfgFuZkGzzM99r37wADi4mq2oN3kUg1R9gZ9AKG9Ywnj13jHe3qkJxNWMfQ7heb7W, xpNiJPFHDwwZFUMibedseGjYZeptiXuFXD5JFscDAA8tdfNaCFY6j46LSLcgwjWeueLryFbje8g5zWgHjBgKA8m, 5gMPCdWM6LUZPajgkoreYe3LKQhndbYTDmXtjUZgFnNWqN2yoJMhnMwKF6eCfkqDmrWJteE3dwFxKTCShiNxvcgo, rkY3s7zRAKeF4egdQiTshZ2zF2f2cDSXwupADhwAC7sqZyM9dghNodWNjXFVMJFTKiffdZoQnW2v9kgx7EiKKNx, 4BeBEnRFBWmgyZ93YbsYk7btbnXUBSxjRFvEEyCFsnDEMaq4TVPk9Rx9NhuiqEXMUNzoPF6kzt4aEpJTYsgAtVUL, q7wDAfpa6ow7jTp41QsKLUimxWgTUoA6axWhQSmZBJ6sThzZk88Ry5ZbZF4kGGBF1ucu9bamBepEzzuVT5BitHs, 3NiRcpxytpxoHpSkXVb8N1yEhpobc95CfyzHoJERKesmrgZv7SFukhHfRQnwuBMEAAcw8CrrWwFbUw1W2ciA2PL9, u9SscYDbHnQ7mhe2H99NiNtnVHg4uKHbn8bFPSzusDyBtBBtWLCRDvX89VWwmXw6WTkQW4qr2LSGXStA7vcxYfd, YmztuNaMJEhUanGzzbVm8ZuzzhTP99KyjLAqTi6BtT22FjDk5ybnLPGrW8ABG15aE9RE4fW19eVWunXzuwKjyhn, 3xDaPD3yJFVFZ9uYRhADWCKXJC4AAhvbc2Mt1JCGEnAQiKq8M1n1Kgn85DuLokX13iwHXRNYy1kn2Pve4NhTLZvh"
9GQnBM6WiQzDPtwbWKa742D5Y7HZXcjZmVwUwb5Kq91s,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,4.07,34.2754,39.4973,2.9086e-06,"Partially sold, holding 1966424.9845 tokens","4BHcDi2hjLtFNQLkDQvE893MiUogP13W4WVGUscixJKbEves73xUpb4whZ8G24rchwiqV5e43RUVcVowAQvVRHke, DpuoZtWYCK2qCC79KbgTUqPLrwkSoakVzeqW6Z4A9e6xxmtrQ3WaKRB8zb5WbUZrUD49JabtEaVJcVmhXDcTw6A, 3Fng3CqNfoc42jcbHXchR6BGSn7icSXcgaHv9QayBVsQygXStLRkiFF4B9RwtWP3G9ddTViAC9Qqg4WcwJPUZtAi, 51MHMqQkMpVTdV67KLvcDpGDa5BMTZizrUcQhbJbRQHBKra6AprXzMzpDiHvzHZ3otpDM5FsJHn51TnHJgw9rfj5, 5SLx7YjhTd3nQbLjJhYZRdpSGhhBbQNfevQsxZaPoT1UVUdPWKFGvVijoozVSGbzFuiocVvRFvxNbXx317GB18xL, 5dRYE2aNcjBJtuiugNpgVd6NrcVCbs12NgMB9gzuqpDJXYsXrLPR9KFYgkcTjWPCzBbFxinN9izF7c7BdmKqbnr3, 4cGhcjijZBtbrXzj36wNLoJGSPhDYqUjyg7eoDHnfyTsQypNmb8b1Gu8Jeoj8Spn2xiXZwMCCTjFPZks4dvrWpmu, 2ZEEYFQP49zJt282j5NYG8tDiZTNr6NhDWwBymHveLQh7QNkavjw3gWLzRtGrW24WxPH18nH21g3WpKAgkJka7GE, 4FYvLNDeqUWAAkzUxMRoT3k4hSqUWmRkS1VeD8WBWgX32xWc9oqPZ2xaiVZ1rDZZCX6A4oDs388F77eePAu934zi, RYjQwKoyCQDP2mUFbXvJSY9sbXsniB9UMuxtPhfAzNDkvQBmZCTHsormSu8CRFyXD4pQuLXCpDFriD8r2FHQp6m, sq6BytxCAnq4BhEo2pxHQ8PsbYnQwfTe8xJLVShMphUtAQZGR1iSYc1mEUL3pzRS5Vyh69iY1qRa1fPGQtJVrM8, 3cpwzpkE2AHSnG4Se9E1x7Cb2pzuQpW8PxHkGk4jsfZ7anNGzpuLYi5n3yDC8Lw3j8ArDLriTGrQoSJDqeK4wUAE, 4biSrKs9E5Qfkak6LKJphWKTiTnYNVjT5sFZdEor3RNHTyZnBucbxGzTexaietHp2rkSCnAVBXYarQMmoKcq5gj4, EkUgH4fXpaz72iZLqBmD6TdXR6kEVPk9XRNBVwBwhPYqXBgTmpRrwBQ4XAi8vpgixAAamD9tbLVYCtFZCbezqEV","27oeRhryW3v7RcitejZanvakCC3H6KVPyEC91JtCQDMTqP4p8PgetCevhFie2EdTVSyaEkpAdRi33hfWuNvbTVjC, 5QrWfLBPPBusicn2RQdrJxhdqWY2c2mSRtV5jTKvtpGWPJvxzfCQ6ayJ7Xv86KNAqSVjmMvCG8HhccTtzyBUXpdV, 4ogUfQZnt8V14jjEKQ2L8VVzfLkSdn13TfU21yFvovGpz4hjP4ggxDXnQXwoAkbAt1T8WitBWPXgdbmsSmwZGR1K, cutcNtXMbm8TB1Skd6Bqzt4d2VdsyFqA3B6QurRuDht42j11QPVSrvJyrGKVANqvLi4z3ykuvBA2v2RrfZzTokr, 4YLT5i99a7kFtmnYzTPGeRGJBzij5YtM3oR2iG265saNEwuSMGTcM9pE9rmshEgfYGbb5ChGcgv8DQahW3Y3iZf3, 3ZgFmKDJmCP2E97VPXWhbD59zEAWcxAQPcfRqt34VZopuzyNe4JZHxEujKFaRc5P3pBG4kKbeF7nidU3tJCzqguR, 2951DB9nyFxHazuB6ToqesXCEKGbdkpzX7dhprxF3aVWRX4jxQBYRGTAjfznhSdAZLLXEUZL9JAQCksbMVXW9kF8, KQkjhfLhCTxeimo3YHcU7Yk7tu7nXxShvy944eVxZR7v7sU6Nq7FqgN8QHdXKC1YEV4RYmRnUrHPzNooQvBDsGu, 3S3AuQfU1Wq8aXppCLJ8Y3AyotRte6ZjAwuFD4aLHPirwqPxLrwN81cZruuXPiv8bvGHFNUGADLQZ8juJFDZCaEx, 4a5siTebL3qvFLN99iV9SupRyFjnPXoR4T2LLMp8TTVnUDDKzw9NLYPyTTasEZSypR4SMKksUWqoT85z6vmKhokt, 3AhBJZjMpXceBQGvjZowgQnzM5K8urqizS2uRdsFZJVjzWMHLWv3oBoeb5c86YGrQ8qH4mHVLKT18Rbdq5sd11en, 57aKekbkBSiNnpe8miMdbQZYv9wyyJYRMqG7Ve7Q9nr3n25JMGL1LYgQQAbbVan8MZqKGTvptY6F5wFRaPjytCD9, 56WVgnn587aKU8gF2DbnVJ255HrKiktRzXuiVFzHUTTGp8dZaeAUbh43ZoNe8N4yxWq1HbABnPHUH3vtRnvXHtvW, 5AZjoe5sruhjTsyNNhnbBLnm2wfazTbpPPK8sADEfKsrzCVex7pfKUT7n1c6ftm39dH6FcNo3YDm3gE9VLUoorVM, 3BjLobc6iyqzzALHCvkWWFEPiRXMsMUkgawAQMQFPauFJXExJKfTVdVfsqUGceCxxy4kFgByFg18612dC7s2gUpu, 27EyuLnfC3yfAKWN5ckLMX1pkgrYkZsLAKSrwsVqvNiW9TTy1eX3sbSHTLeh9CK918hPC7wa6WmziQzB5mMoFdo2"
DYmsQudNqJyyDvq86XmzAvrU9T7xwfQEwh6gPQw9TPNF,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,296.43,23.8253,6.01,8.137e-07,Sold,638cejtrqzLxQ8Umfq2LDvs3xpbm8DQL6UAZTDTwV21dUToYVkosmxTuAaws9fSaLMT8CDEeFFC3wdqkLd1ofLXy,"2jURKf2pWyRqjo7tLrzP6WLAdgQHJof9B2GaFP5q68XNcrMvo5ynatmzV6xC7ZcBrLRhKY16PvC3u1TA1ayj2kXj, 5sDbhRWjGirWXbKFmHtc6JABEkrS3phcJqBNgbnbw2A5WDc5iWBKBSJxV8dGiaw7BJTB9kBuUfCsmEbadosq9idb, 39U8Yzobf8UJchTrzkUUkxtCCdMPDs2HfadgQaqrQh9vsezhmcyyUQaY7Y5XwK38XWSuuXFVxtdCEHCVBTYGYeKY"
7jfZTGYC4wMyF8QbqyvAP2QvE2j2x9Y5JDKuuAC2kTMm,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,207.37,7.7919,2.535,8.826e-07,Sold,SoHgbxCUL5ncvoWMn83tNRFZEg2igP4inxTv91dy36HfQPpY4kBkgr3WHrJJyDWDxoEekNCr9EFbXJfo5hEF7Pt,"5fLxR8xjoaiczCwypJmZ2m9pQZxb4nKpSoXbRSWG9yXcsRCB86tCyXqcYaqvvJi5rTbqweWQycARbBpVteGLjCaX, rZXm7e8ZqrTajB35uz9Na3L3LvDWfDi6ZL8NuSDmeqnAGcfGeioDSW2zRZJ2pibBS2Qsm5GE2bAG1oGFbxER7Wp, 35oynUU3g1jbow42sav1vNMddUWpNfMADchagwrpTc66RFJbTC5jmxaaezwD5C1vKC5s9NqQcRTTkQpf4715p7tH"
HhE6z7uP7t8dzgQ6CNNxF9Y8YjsHpGS9NifMougfwmMG,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,45.95,2.8266,4.0024,1.3148e-06,"Partially sold, holding 630780.0266 tokens","44VKcbYFfrVWmU4V6mm4uJuz9qeRFe5PQ7JXQWuiss2mcvX54dVURQJi8s46LXjZERkCAonSN9Lr4BQSEvkFUQqm, gT1v55jCtuJ2tEKnrpJiqwGNaPPRiH14XFe2yt6TcLAnHb1A7scjzBW5xZdG7yGBujYsBMjNKbkJqAKKHBEfkzS","224ruqsXMY5nGJRG9UspYpnkhTFtVEC4E1XfBhPfVnbciZmgKRgHe26fUFqB1cpJi6HB13PtNy3ReeCj8oFTQHHu, 4h6oNVAikJ4mgxUkW6GU2dXoK1VkzDuRqLykpT2BsCXVXR812HsC8yvPXwvwy7kLZ9A3Nfz48nE5ENdRtLjrsXsN, b9ebTjTNhhfoTb9NkFKJUnVMdwgjKe2ZkLgyJSYCDZyPrJD2SQFgMfeWSFJFrh6gkQUUp6CkazbDrXae8DQDzzA, 4nYg5tUW6UzoHGiuYv2A4CpY7o8zTnGvY2X35jH91wmtucWomyW5VS8VXfZ87at559hP2YbpyD5NFmwCyuCDL12o, 3N2o1cUW7BRzsn7CtRbJ6JqqPdeY6UA6NFZAHya561VRJN12SsngKLKg8oPgYYCYhH22H2mLB5RiKxDp9Tyopxek, qmk5PHqNTFLaAs8ihqGNmDKUexQAdHK6WMyMkdAdXy66QHAqZVnmFeSEMpQQDcWq3FCk4Bte4hi9neJsNgyKEnB"
AUqmxUYP9pmU4JwMhQiDKc2TNUCzxE5SGoikqFuKCLQT,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,101.03,20.3222,10.109,1.5902e-06,Sold,"NGyK5RdwT9Ag1DrpyquB2jqrAPt7AuJXrvxd1vqvrRWAi4DaUeMG3yVevvArb53v5VPzEgmo1weLaEfNoCmPCGB, 55jCM2yNQDhfcKkQJ2DJ8gmdoGvM77ESWnuRD4Z1UK3RyJUhZuxUmvWbkkTdNCEnegaWKtSzEdgGPrMoLsx2REPC, 45PaRn38yNUmHTAJNDDZyX9pgQ5nAJCyS3Qnztgi1yjWKtazFfP2GFAogSN666RPp21ynxe3a8G2zWaLFVqbf8zL, ni5qAxjabeANXKRpDnf7KrkEmEA66SrptHKwphwXiQUE16zBD6Zvfor35wLQ2Smac7VBPNQsRZfjrXyLZjQhpP3, 3bnupr58ZezSrsSWtMXitV7gFjzGZydQYnsLdAba7H5Nah7RexK9iNyBaf6u9WC3ET46g81tVEgDaWTPc7PFY13N","5PRLMjea58AGuUunJMRJbGGgfXJXxBx2U6ExDrApiMwaoMGTU8m9t4x7fRbxHg5n9rRNuXmcjnMuWc9ci6q5A2sf, 4bcUHTQm4MfX4SFLngs1RSvT2RdFAFiEJLLJZK1tnVpTQmYiVmL1Q6TcyP2Eu7VH98K4C4WGZHzmxt5GFBRnyiH, 4qEX9mkNBcTmZFQccThJ7xQKFatbF7TaZGumMQnjecCBtctQZWmP342Kw4oMgohR6Uf9MSDZG1vsHXoKqvmRZavb, 5iCd5XrWVJsvrvPkazhe11DueEjatsXrQENajV8vUzwAMSCaEjeq97q8881JNfVGr7KDhGK9RxiHampk5DdTm94s, 5qsXiDXDNW4cDbUctCcjHZ4tj4VY5hQbhxrwhCf2nNuvsJSr2WrPfME1KDeAvaBGJCsfgRp9Qc8hNQo22QYxteHr, 2X5Yu5A565PfmCGjzEqngUBW4K8s9qLvTRXP3WJdqbE4b2oq5ktVR3vDuUnBn8sWFMNbKeQt3MatXKB16roa7rjg"
H3UiD2iPg5tpPKNX1iJFeEasVZiC7dLBzHxcQ5vpuVM,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,367.77,59.3407,21.2421,1.0603e-06,"Partially sold, holding 7012104.4954 tokens","5hGhHoML5CVEUC5dpsYpQStdG78aNJCL4e29gi9wU7BS1zKRfcfm89uAbemXLoZE5zYVMCmW6UVFt53Y69pC5xr2, 4xviQkTEdb3mCScuyKuGscKMxNRSPmBaNDnhXHk9bJNPC4BD2Ns3etMeZS75mVeMP4nAtQCiRGkoaLfXPUEK5GdV, 4hfZQPCo4QMDM3vYHVmL6PAVz7Tnx3UWv9sNbjm4TNvqNGnce81jcC1w21VWskjF18ca1qv4iMDQhc2AdAZU3Qss, 3xyxYQ9T9mWRiDkzTXA7xgxCd36cf1o9vyHK5emQ8gzkLJmLCRjgx99uCnq4EZdp8WxSEPvpWzkwun2vb41tUsNG","4tgyfbiYz72YTBhUyaxoeprTTFYnxEsfMTQGF7gG5YSZ2hJWhJ2xr8Uz36vw7XGj1zNSV4LxNt4MQ7b5YFeQZBqp, 385V1Pekqy8pDVZqkB11DwVWWJgzSuv4LCk2Ed5DJtXRLoPYJG7rCzjkysNXYjF9q8dCkkQRZAvWQPXQzAvhBZew, 5Y8SZypLmnxueBU6Kbiz4Ud8pC3vE7ZeAoM8ywvGqtFq1L7FAxpbfC8mTDHrEbQN28DJNcGyC5pyeHVcjtrvyTXb, 512ucc2nfeimqDpiwW3JEkeb22Zt4ZZUwH2QvTkXrHshSe71rYL7R5Uyq1EReBqT1s9hSbb3L8edymfpYp131p15"
58qWG9YQjQ5STkmMVGihZYJjFhiH5ex63aMo7xhJHdZ1,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,722.32,17.9892,2.1876,1.0402e-06,Sold,2x9pCbu3CmAjbEceET3ZTRDzP7x8VCEW4HdmwQquzZymVBoBLn95jdh4bxhvGmt61YMHAXUDdCi1Hx31FbWfhhcv,"5pMkuhvzkZkpsaNGoBQg2MzGhR54rU6vtN4aQaBWfvNSXWmXN8muWhW6HoytBFjnbD9Gcd5pBcn4kz63QEjzckTH, 7N2pYnZnajYBkgeNY4yQFFmY5nxVEqeaDq7UKrZZsZeomoCXL3tqTHGuSFVoNFzBRftpnZgNXLqtjmHkfRdPucV, gbQUNP9NUS41oCSe2Dgwa7FdR2Y1pskRXodvbPZgCr8KpYpJ96Sqw89GJWg9QuZfqz2d9WAKV9nYSJBMdPtq2GN, 59aWtgGCchgYGBLkA1zzQwfNEEH89fBGsX9DjxXUU5kBuAkkvWwrtKT2GNjqah7q7v1jGqURdCpZ6kMbTcRDpnDb, 2bPd91ZJCRZvaZuDYTGCNNeNGvS51zV6Jq6UhP6MTUExbBD9DTt9UPazqj9KjUqpS79aGdwS9kyT29reejR9v6xT, 4ih4vAKZ2rZbjrwWxoobP6q9qQwZ7FATJps8VvcFKuyBgz1ggYMTwut2XAfR48WgMU5iTm4ERM7XkhXrmMQ7T9w, DCzn1mppUxH6VjVH2kSbHREH8E5FbiNRwVRTGbndGCV1fDhqQeZC8QipZhUbt4T6DuzhDEQ4pc2fARqAGB9CgkR, 8iNZpQWd7AUTm36kUmRwAMc8Fhi9zZdu4yhi9aq12Wi3TUEpR7MPreHKvY5UaHCxJPYFAvMNjWkG1UpkudHvFfd, 5htqrrkofauBZWGVuuMxvRpxL4XjsAzMNtuHp13BVmFTvPJYC9q2DLSa5z8e3dnvQXTjmPVxUjYnN4PqkrhbPUXa, 5DGohHbtZvnFhChQU5YCvXrMhFZKYJ4Ftkmfmuo71bNH6JQXBguopEb7YUeAsfiB5Ecz8ipWo5o4C6GTXLeM8NDc, 2dkPx1K4etZM46fMcfqsEdF2NbXWM42nLqMqBNdVunkdQLXXDCNazD1TSa2LThGzPSu76JoTUcsX5amtkebFydwN, Qr23hQWaQn3GAq1bKnhKFqywLsfZZekQchLdsvZHq4HorVNh8ao2LD8AjPV7No3JughWmfkeJQt7GuCqrkmLa3T, 5dcx8ncppE9Z4kucQNoHR7TTyegLKmJozBC8PyZ9XURebP65qAnJy4TdY9AFjhSSqLDWQjjEZJ6ndezgZydc7tFA, 5pKWfqvxnv74bWxZ8hpyzzVzhqk7Vf2bY5cvPvDHZtTS7UYLQhQhQ85mdExVbe89dNJLuJCfCJCKwGWMh9dhukDj, 46WPQX23iHJqnDKMr5DygHJvKbakPt1aM2fqK7ifMoMdEzwZXx1LZ8kybQS9u4YU6JA8Q9GQc4A7cf5T1XDMEV98, 25S5SgXk2AaNkjjcwNK2DQkDQS3t3FHMK3Arg6PdXRpCuRWYjx5U31MfQLD3JCHWAfChzn9jmkCFRBSSxKRefFuD, 64t97doXNQwhGeu65NPQmcDMZ9nmdsiJs5CWseDvsTqcBdnkDXDbLAv3tBzWmNCBQGQ8zGzV4dSScTb1MaJshiJf, 3CYByCwYbgUj2hVtsKAHdPPqoC3aRaoqxGAeJuQ4MjeFHygVwnUFu6VhLRk7DwBzLkWDFZL4iWqkXHKjkD1Qz8he"
6K9osvscJ6bDh222Q4KbL5a5a3YcE1D2PHP46ND75fX1,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,809.17,17.0779,1.8784,1.0735e-06,Sold,3XgVJKM3NkdBNdFsBqyqtJQY3Mef3YXAfk3cCRYW68Nvv5hyygn2E9nPCJbCqjU4zWh4R51yyr6fjw7PNPn6Gf54,"2hJELEazkEckKKhAFDV2xT5S7Q1swrzGWjZmv3GV7d4EpjWNbRZmrXBYqosLvZwN6NaipMe79D8hPfNKxJzwAhwA, 2y2zSkiVSJcsRiP8t2XqsakGXqdaG5nvEVFTbBMHd89sKBzQ8GgmYTjqbBFjgdbdzdPf6bXa78x5F7TzF2tk3PSb, 3tJ4v9CtRqZQnqbuukp5YzD1Bg3WHe97UErh5iNSQQ2wcGNRsktA2wTrykC8NYGE9toLEUYQFDpPEtDmDRXBCvRF, 5aDHkxqQMQqSqux9bYNyBVyR7rkqeFaji3jq32Lnp6AwD7aGkFYqzXvpZ3oBKyNwoRfey6G4uNCmkhnwhPym1AC8, bpAxKtBzTrq6876KvEFsZaBPGuXHXvMmggFrDm9KqSBeWJDniPm3j2d4iof7BBfiLBiZvrazv6fcppWLYTyQK4s, 5aC6H939xyNXUR4YpmCpbRiUvmtA8ocFixVqGbmw2E41HWYGM6DKDBmBAmtdZJSvcKaCSXU3Z1ykDFBBXx53NXKP, 4kKmYwgBeb1j3TVU1CFheWD9rFZnj8A8QL4MWcEwXujUaWLH4qrdyrzwa2xqNbf4puxgBCqYMeR42kDCR3gN9C1G, 3anaZmwjuhXFVCvhh4ZKjmLkjyDxPLvXJNQp2pkSxB5n4NapFafv2YMJehkvx9fJ7PHG7vR5EnyigXkaUKii5dKN, 3io5XgerR9ZmKjCtrYwrKkbdReCqvZuX4Et35GzYGf4Lidj4eoNUMKoXDchNNEHWR25n91nL6MQDYfXEhb2iCRnH, vKkS58rR8RJGZzPvDR6239sUt1DjK9xs9zP8yvmYhP4ATjVwRrLkT4jj4yF5ccd8zXPb4gZ3AwMKJXwjhY3DsW8, 2US9qgWvaHW2curd5FrF3WGH7Tg3nAUPMiPJrpqCyiDYSBVBTnNpivgKV3Efpb6Qzkr1AJCfHNLXLN7KhNpYAFTu, 4CS5YyESzzW1mGFRnqnmquT6GqzdTHNUYKYNBM3GVWCthayuMxNMfgHNyRC91UAoNtALBYr7eA5mebTcMHq1nRew, 3xv2TDBvGY51RUyNnXQKM1Ed4oQqqnsC9oykDqHZQAKDhiMr2Cij8y2Sq5nB4DeYDmb8PjzezFmtku5PZC6LmKCB, 27ok3ergYEjMHouFbVcRaLLU46mn3QQ69sswS8nXMa4HUvDwaW74awXPhFC3VP2DKg8et2NTrTwPaz2JtfXY16ox, 3GtBeXJvTqLrcMJGprN6bRn7yhn2YkirS3RwsBuNYYAuL6nkVMDg7UnxQWXKoLdCtUfJAmbVdtUGnZJMo2cUeJ5W, 4cggKgsQR4Rxc4Ur2L6A4VaJCCo55jyVpNwKDKDM4jUHoP2tGmgL6ZfChSrHMWV9qr1gtmzr92QkZeXKg6HRiobn, 49RdC6r2E5M7VGPaFBMKs7x1Wtu9ciBeZAc4Sg9H3JCqXbwe8tucN8nZDRipkpFH4jkKGvtia5Gp7VYrbHC4SFhB, 5bcHKaqq1PMSDcJSkosL4NrwpiNxyhfSp4TL8K4RZQNZp5XymDfJVapuryWikAgST9M1pftARQJbuWuBSXCrunf"
H3UiD2iPg5tpPKNX1iJFeEasVZiC7dLBzHxcQ5vpuVM,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,2619.85,194.2241,10.062,4.545e-07,"Partially sold, holding 6426952.0711 tokens",42ecGGRDsqLhy3GJDab3aASqz3erzsFW8GmRomXBb1GxcSkDbUCV359vxczBu8zz1YgewZUVyF6atxzrY9XK5K3L,"4pnAUp5EjxYFknsTsVvd66CFsRwPadU8fEgBTQqRsHh7Gu3KBvdqvMNXtNFpFqBDe6Z6rsEFjaLcyTiGCCNs623f, NdMNeH5BKyv1iaTfqnexVigki5oEib3riBoPqhpbMyZQXVRbpVnGMZEseYXw6nn7Z9ryuasU9zWmDiVzN8yk8Cx, 2gnFkfbHA6aAWgx27eCdsg9oG2DxAPoAVbWddpCmmXBxQ7CWxKzdTh9tBSn9g4h8jAccDdirtiP5AriNqKj76Xko, 65yD1LdgWn6CAmPgz87EftmgF3mEyoQ27Cj8Gtz6eTf2kPEb5QquvYnkWqLHNRtQ4eYAbjqf2haGYSxoKi8kTNHS, 22J3YuRBznEQi7iGSTvuWcE8RZVptxQHAnLaXtj6hhLbLAfx5tMyMwx97XeGZygPnWp5iLhbQaheujq7sJ9UvGWW, 2PudAkVkYWKqP5azDz6AHorU7ayC1UWuEBYNpd6WgJK3Gn6226tjsjnF2ingW9ohkboUHYuMauY756hapy5GGK1x, 2vMNLr2M9z1sjL819JDz1VAz7BW24FKWAFcNoFkFiFVfCT21Df6ebnyFzZdzMtbqkRysJb7LjXjDXf5Y5UAz35nE, 5oXUPgeptfrn61snNHZBCjRPFmyoSzjHUAyFjcwA6Q99CV5REX3RT1gkjJCiZSj84C5QaNrs6LHtPPC8PFsBhJJk, 5XkRuj9pGc8VvUU3kS2SaeBaqWjVJGPnNZJroZDFdGe4EQzsdeov7CU6Uo3f3bKtXpVj4CH4aFxefx73bieQRerr, 2SZY4LczmTu3PmEfq3fS6tao8KFU1NB9rzUMUu2iFcn9jdrah6RuUW7ugBw2u27X3JHC4gigSQaHcWTYdfYhdtJ4, 2wrpofgJFkkzHrg1dH3tZJbeARxxzaAQooW5kKY2p4kpFPRqz7XVyGfpj79tb1s4uZaYXWaGjqSKAbKZWefTScmN"
3hrYmGuSV9J3p1hrQDwgsW6Ln3LfhPoizRBispNYtvr3,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,7.73,2.1676,2.012,5.232e-07,Sold,4XungZYqyYBj1kZxEvkr3zwfZk6Y6azpVZhHKmTwwZvgKFGYmUxsRsZWzhf2T3tXed81zxxo7GZCnaE1BEW9BaXc,e3Ydm6mMGa7sQhPmV7SNsy3vu6WFvagcvvTM1ScJUqJxXDn1ub5mYUdr1hMGeLouhMVwdNgRsHQc7VWQcu6rEBs
